hour,nodeID,base_demand,demand_value,head_value,pressure_value,x_pos,y_pos,node_type,has_leak,leak_area_value,leak_discharge_value,leak_demand_value,tot_junctions_demand,tot_leaks_demand,tot_network_demand
0:00:00,8792,0.00481872,0.00000000,20.65655014,2.78985783,500703.60000000,1377013.26000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11801676,0.17556514,0.29358190
0:00:00,8722,0.00499329,0.00000000,20.67044028,2.51781327,500350.23000000,1377670.74000000,Junction,True,0.00050000,0.75000000,0.00269029,0.11604521,0.15877188,0.27481709
0:00:00,8726,0.00492746,0.00000000,20.64847227,2.51047421,500685.60000000,1377672.13000000,Junction,True,0.00050000,0.75000000,0.00268997,0.11604521,0.16146185,0.27750706
0:00:00,8724,0.00494277,0.00000000,20.66257515,2.38056332,500470.30000000,1377671.24000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11604521,0.15877188,0.27481709
0:00:00,8744,0.00498939,0.00000000,20.55442960,2.27387917,500550.37000000,1379053.32000000,Junction,True,0.00050000,0.75000000,0.00250064,0.11724468,0.17556514,0.29280983
0:00:00,8736,0.00478535,0.00000000,20.64854315,2.40463796,500687.32000000,1377439.64000000,Junction,True,0.00050000,0.75000000,0.00263473,0.11651080,0.16667925,0.28319005
0:00:00,8728,0.00500100,0.00000000,20.64156186,2.29485864,500905.59000000,1377732.81000000,Junction,True,0.00050000,0.75000000,0.00258268,0.11604521,0.16404453,0.28008974
0:00:00,8670,0.00494756,0.00000000,20.73243654,2.07685867,500043.99000000,1377451.52000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10218461,0.12140577,0.22359038
0:00:00,8734,0.00529287,0.00000000,20.66649136,1.42673701,500471.86000000,1377480.59000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11651080,0.16404453,0.28055532
0:00:00,7384,0.00000000,-0.32778756,55.94785661,0.00000000,493747.16000000,1377175.41000000,Reservoir,False,0.00000000,0.00000000,0.00000000,-0.18595976,0.18595976,-0.00000000
